username,text
Valkyrae,@fuslie remember that one time you cut my hair and almost drowned me in the bathtub
Valkyrae,@timthetatman Happy birf Tim!!!!
Valkyrae,100Thieves wants more creators 
Valkyrae,"I'm filming from 9-5 today but I will stream when I get home!

It felt weird not streaming during these big announc... https://t.co/VRKhx8fxNu"
Valkyrae,@TheRealRyanHiga @OfflineTV @LilyPichu Wow congrats businessman Ryan higa!!!
Valkyrae,@bellapoarch hi bb
Valkyrae,@TaejinKae @Forbes One of my goals!
Valkyrae,@remigops @RRen109Spam wtf is happening
Valkyrae,"@TheGhostwife A STAR!!!!!???!,!,!,!,!, "
Valkyrae,@valkyrae_d @itsraechill Let me support myself in peace 
Valkyrae,@peterparkTV Goodmorning Peter!
Valkyrae,"Here's my interview with New York Times 

https://t.co/xchIcP3KZl"
Valkyrae,@RAEDEVORA @itsraechill Always
Valkyrae,@hotdemonwitch @itsraechill We raetwt on YouTube too LOL
Valkyrae,@itsraechill It's official bestie
Valkyrae,@justvalk_ I love my friends and I love you all 
Valkyrae,@pokimanelol First of many 
Valkyrae,"@xChocoBars Not a dent, You're building a sidewalk and women will follow your lead MY LOVE"
Valkyrae,@outraeegeous hi bb welcome!
Valkyrae,@Corpse_Husband @100Thieves crops supremacy!
Valkyrae,@100Thieves @CouRageJD Excited for our future team :')
Valkyrae,RT @100Thieves: Two of our creators @Valkyrae &amp; @CouRageJD have been integral to our success as an organization these past few years. Today...
Valkyrae,@NICKMERCS @CouRageJD Nick ;__; thank you and so proud of you too! Nothing but up for everybody
Valkyrae,@CouRageJD @100Thieves Congrats jack 
Valkyrae,"Happy to announce that I am officially a co-owner of 100 Thieves!

Its been almost 3 years since I joined the team... https://t.co/RVDd5Eb7fg"
Valkyrae,Sorry for the wait :/ press release has been delayed but should be soon
Valkyrae,@vclkyrae Yeah unfortunately they are late 
Valkyrae,@Raechillmamain 1 hour!
Valkyrae,@skshrika Thank you for protecting me 
Valkyrae,@xChocoBars Have fun bb
Valkyrae,@skshrika @Illuzivez @SecretChiley @NightShroud___ @Dexerto @usadapekora @itshafu @saddummy LMFAO
Valkyrae,@Dexerto @usadapekora @itshafu @saddummy Love these women
Valkyrae,@Kkatamina I am available for games ma Queen
Valkyrae,"RT @nekonathann: Here are the wallpapers I've made! 
One landscape and one portrait 
You guys can use them however you like!  https://t.c..."
Valkyrae,Crazy announcement tomorrow 
Valkyrae,@CORPSE we did it!
Valkyrae,@Sykkuno we were nervous for nothing!
Valkyrae,@Raelorant82 i was losing my mind LMAO
Valkyrae,well that was pure chaoscan't want to see it on TV LOL
Valkyrae,@FallonTonight @AmongUsGame @Twitch @FeedingAmerica @theroots @noah_schnapp @GatenM123 @Corpse_Husband @Sykkuno @TheVTran wahoo!!
Valkyrae,I finally got my corpse hoodie and you bet I'm wearing it on The Tonight Show today 
Valkyrae,@DisguisedToast @ConanOBrien wish you were playing with us toast ;___;
Valkyrae,"i believe the 10th player is community director, Victoria Tran!"
Valkyrae,@xChocoBars i am not the c word!!!!!!!!! also btw your pfp is so cute
Valkyrae,@Corpse_Husband @Sykkuno @jimmyfallon I'm nervous :')
Valkyrae,"Corpse, Sykkuno &amp; I will be playing Among Us w/

Jimmy Fallon
The Roots- Questlove, Tariq Trotter, Kirk Douglas
Str... https://t.co/BVBAjFjUVA"
Valkyrae,"New YouTube video! 

Episode 1 of my GTAV RolePlay adventures... 

Ray Mond finds her twin and learns how to be a... https://t.co/BjHPqxK70h"
Valkyrae,"100 Thieves Enter Infinity Collection
4.10.21. 12 PM PT.
https://t.co/VyBTllLQQj

 https://t.co/pV4Wg2pfcA"
Valkyrae,@100Thieves woooooooooooo!!!!!!!!!!!!!!!!!!
Valkyrae,"RT @100Thieves: 100 Thieves Enter Infinity Collection
4.10.21. 12 PM PT.
https://t.co/8q3ChCqYeK

Presenting the Enter Infinity Collection...."
Valkyrae,@Nadeshot FINALLY!!!!!!!!
Valkyrae,@Natsumiii SO PRETTYYYYYYYYYYYYYYY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!... https://t.co/R5HL7NuRuQ
Valkyrae,@Jack_Septic_Eye safe move jack!!!
Valkyrae,@LilyPichu miss playin valo with u :(
Valkyrae,@vcIkyrae the best way to be the best for others is to be the best for yourself first
Valkyrae,@Pvpjason_327 absolutely not! everybody can always grow in some way
Valkyrae,"@vqIkyrae negatives are inevitable, but the positives in growth will always be the most rewarding. the least i can... https://t.co/nLhMWfcXOt"
Valkyrae,@nesswastaken always room for improvement and growth!
Valkyrae,I'm determined and inspired to be better in every way
Valkyrae,@xyantrinity It has been so long since I left my hair curly 
Valkyrae,@shedboundhanako @Sykkuno 0 chance
Valkyrae,"RT @shedboundhanako: @Valkyrae                          @Sykkuno: there's 0 chance i crash
also sykkuno: https://t.co/oDuomwKSdg"
Valkyrae,@SAMuelGYETANG ray is talented
Valkyrae,@itshafu @Twitch famousfu!
Valkyrae,@Kkatamina turkey 
Valkyrae,@TheRealRyanHiga Why shibas so proper
Valkyrae,"@peeboyt Ya, he's shedding right now and he always sleeps at the foot of my bed. I don't wash my sheets every day"
Valkyrae,mika says goodmorning! https://t.co/uyH2YCDIUc
Valkyrae,@brookeab @bang_appanim @DisguisedToast @Sykkuno @Corpse_Husband @TeanaKitten @KarlJacobs_ @emmalangevinxo... https://t.co/SAhAJMAcHX
Valkyrae,"i broke a rule in RP GTAV but it has led to some interesting events LOL. so sorry! im learning! 

thanks for the great stream today &lt;3"
Valkyrae,@xChocoBars AHHHHHHHHHHHHHHHH
Valkyrae,just a reminder i love women i love women i love women i love women so much i love women i love women sooooo much i... https://t.co/D4aIuehI2Q
Valkyrae,@mavixchairs The audacity.
Valkyrae,"Live today 5pm pst!
More new among us map things

Toast, Fuslie, Wendy, Sykkuno, Ludwig, Tina, Peter, poki, Edison... https://t.co/pnxKMQnwu2"
Valkyrae,@STPeach yall hear somethin
Valkyrae,@STPeach if you're joking Lisa I'm not sending you a congrats when it does happen bish
Valkyrae,@STPeach Congrats Lisa when we hung out on Canada YEARS ago I remember asking you what your goals were and you sa... https://t.co/HdHg8VyUSt
Valkyrae,@raempostor Idk if you made this but somebody is going to think it's actually real  I would never
Valkyrae,@BhavitaWasTaken @itsraechill  we can use this?!?
Valkyrae,"@beatroquinine Actually going to use this, thank you LOL"
Valkyrae,I mean it! https://t.co/SgTTw4zTOv
Valkyrae,"new among us map, valorant viper buffs and im loving rp gtav.. feels like christmas! ;__;"
Valkyrae,@gothboikells rae is corpse and megan fox is rae
Valkyrae,@sonii @Aaroncrosshun but stalking is fulfilling 
Valkyrae,@KKTaylorBSMNT we have played before!!!!
Valkyrae,@PhillLeigh Yes!!! All of my stream vods are in an unlisted playlist that can be found at the bottom of the front p... https://t.co/WVE59FxZOO
Valkyrae,@sonii me
Valkyrae,@fuslie @5uppps HOLD LESLIE HOLDDDD
Valkyrae,@valkyrrae yeah i resubbed then left
Valkyrae,its taking everything in me to not watch my friends play the new among us map so stream can see my reaction later LOL ;__; IM WAITING
Valkyrae,@AmongUsGame so excited!!!! :D
Valkyrae,@peterparkTV Peter!
Valkyrae,@itsraechill yes as u finally should bb
Valkyrae,"I already texted you but happy birf ma bb @AriaSaki love you!!!
"
Valkyrae,@machinegunkelly @Corpse_Husband Nah I learned so much from you
Valkyrae,@QuarterJade Congrats bb girl 
Valkyrae,@beekae9 @machinegunkelly @Corpse_Husband WHY LOL
Valkyrae,@zoracabello @machinegunkelly @Corpse_Husband Lol I think I was mid sentence or something
Valkyrae,@KarlJacobs_ @machinegunkelly @Corpse_Husband Your music video next karl? :0
Valkyrae,"Happy 10 mill for DAYWALKER mv
More random pics.. yes mgk tall rae smol lol https://t.co/WG6QwsfnwI"
Valkyrae,@bpopken @neekolul Here's the attention you wanted :)
Valkyrae,@AriaSaki Hope you're feeling better!!
Valkyrae,@CORPSE See ya soon!!!
Valkyrae,@iGumdrop Safe trip!!!!
Valkyrae,@_bunsuwu_ THESE TWEETS GOTTA GO LOL
Valkyrae,@PlayVALORANT viper buffs viper buffs viper buffs viper buffs viper buffs viper buffs viper buffs viper buffs viper... https://t.co/TPLdnLBA7C
Valkyrae,@pokimanelol *smooch* 
Valkyrae,@AustinOnTwitter ur gorgeous
Valkyrae,@siawastaken I can't do it myself that's why it'll never happen again LOL 
Valkyrae,@RandyRerdyMadur THEY DID?!? :0
Valkyrae,@raeismyqueen Hihi bb 
Valkyrae,@jodisrae what she say 
Valkyrae,@brookeab YOU 
Valkyrae,@Jack_Septic_Eye Thanks Jack :D !!!
Valkyrae,@bbitchbekah @itsraechill Stoppppp LOL 
Valkyrae,@isJett_ I have a ton of makeup on from filming LOL 
Valkyrae,photos by @ggMarche !
Valkyrae,3am filming things https://t.co/YSfbSRjQoS
Valkyrae,Also please excuse my hair in this but it's the only photo I have with AT&amp;T on my shoulder wahhh 
Valkyrae,Very excited to announce i'm an @ATT ambassador!!!  Honored to be working alongside AT&amp;T to help increase visibi... https://t.co/IEekoybXYe
Valkyrae,@100Thieves @DollarShaveClub I'm still shocked lol
Valkyrae,@raempostor i have my ways huehuehuehue
Valkyrae,@RAE0L0GY @RileyyMarriee 
Valkyrae,@panversionofmj @bretmanrock i love y'all and I love him
Valkyrae,@Alythuh Congrats alyyyuu!!!!
Valkyrae,@arianaarobin The cover photos were bothering me 
Valkyrae,"one month  ..but new tiktok!

https://t.co/oGcRvouMQr"
Valkyrae,@Dream dream!
Valkyrae,"3/29-4/1 (PST) !

M: Live 2pm! Valorant
Kkatamina
Ryan Higa
Yvonne
Fuslie

T: New YT Vid (RP GTAV Highlights)

W: L... https://t.co/ODoWWb49Eg"
Valkyrae,@syanne77 Crush me with your thighs
Valkyrae,@HANG0VERCURE @itsraechill i admit you had me in the first half i was so worried LOL ;___;
Valkyrae,@TeanaKitten tina r u ok?!?!?!?!
Valkyrae,@cinnamoncorpse Lots of makeup and hair done by somebody else with a filter and half hair extensions attached to a bun LOL 
Valkyrae,@corpsearlet Mika's toy fell off then Mika fell off LOL
Valkyrae,I'll never have hair like this again but it's so pretty  https://t.co/gKJCX3frW2
Valkyrae,@alexiaraye I LOVEEEEE!!!
Valkyrae,@KarlJacobs_ Cant wait to exchange hoodies some day!
Valkyrae,@TeanaKitten I love Tina!
Valkyrae,love you!!!!!!!!!!!!
Valkyrae,"new youtube video! 

trying out the morphling and sheriff mods in among us with friends! 

Enjoy! ... https://t.co/PL9vUBNOGa"
Valkyrae,@honkkarl @scarra @DisguisedToast the 3 amigips!
Valkyrae,@Natsumiii @LilyPichu yay!!!!!! spotify!!!!!
Valkyrae,"RT @Natsumiii: It's out!! WOOO  @Valkyrae and my cover ft. Lily of @LilyPichu 's ""Last Cup of Coffee"" is now available to be looped on Sp..."
Valkyrae,@RatedEpicz Thanks for being patient with me  I'm determined to get better at RP!! And the game in general lol 
Valkyrae,"Tomorrow, Fri 12pm PST!

Modded Among Us (Corpse's Lobby)

Dream
Sapnap
Sykkuno
BrookeAB
TinaKitten
Karl Jacobs
Bad... https://t.co/zedSmsDz9u"
Valkyrae,UNBAN RYAN HIGA RIGHT NOW @Twitch !!!!!
Valkyrae,@AmongUsGame 
Valkyrae,@pokimanelol DAS ONE HOT TAMALE
Valkyrae,@TeanaKitten Go Tina go Tina go!
Valkyrae,@CORPSE same same same same true yes facts yes true same facts yes same
Valkyrae,@milkuustars @Natsumiii @LilyPichu !!!!! 
Valkyrae,@tsugunle @itsraechill 
Valkyrae,@CouRageJD WHAT IS THIS THUMB LMAO WHAT
Valkyrae,gtav rp was so fun! lots to learn but hope you enjoyed my stress :')
Valkyrae,@SERAETONlN @lex_simp LMAOOOOO why am I like this 
Valkyrae,@Natsumiii Only issue it's not long enough 
Valkyrae,@dreamwastaken Hi dream Just saw this but if you ever need somebody in your next music video I can help out :P
Valkyrae,"Ok photoshoot, then meeting, then fitting for this weekend, then I will go live when sykkuno is done with uno and w... https://t.co/QW05Or8jNo"
Valkyrae,I need to hire an assistant 
Valkyrae,@LilyPichu @fuslie @Natsumiii @Kkatamina our valo squad ;__; im so wide ;___;
Valkyrae,RT @LilyPichu: https://t.co/dkf0k3KlRq
Valkyrae,@peterparkTV My friends are not allowed to watch my streams this is illegal
Valkyrae,@maarteh_ SO CUTE!!!!!!!!
Valkyrae,I got my first ever 6man ace and another ace today :'D best feeling!
Valkyrae,@QuarterJade @squidsonstrike @DevinBook vouch
Valkyrae,@5uppps Hihi!!
Valkyrae,@reallyty_tv Love!!!!
Valkyrae,"RT @minjimouse_art: I wanna know if I tell you a secret, will you keep it? 

DAYWALKER @Valkyrae! 

#ValkyraeFanart https://t.co/QEvE2eM..."
Valkyrae,@minjimouse_art You literally make me look so GOOD EVERY TIME HOW WOWOWOWO 
Valkyrae,@REALMizkif Welcome back!!!
Valkyrae,blue to sea the blue https://t.co/7ABMTSe82x
Valkyrae,@starsmitten_ THE MOST BEAUOTUFL PERFECR PRECIOUS BABY ANGEL IVER EBER SEEN IN MY ENTIRE LIFE
Valkyrae,@Dream yes
Valkyrae,"""I wish I was gay.. I love women so much""

As I was reading the VOD comments, some mentioned while they understand... https://t.co/CSAjvbfBTO"
Valkyrae,@GabeJRuiz @Sykkuno I can't believe you and people legit believe it's sykkuno GABE
Valkyrae,@mavixchairs @Sykkuno chairkuno  xivam
Valkyrae,@ggMarche @GabeJRuiz Im a photographer now 
Valkyrae,@LilyPichu FIGHT FIGHT FIGHT FIGHT https://t.co/W4xbJFtSgr
Valkyrae,@sonii @amkn_styles @Natsumiii @fuslie @Sykkuno @Corpse_Husband @DisguisedToast @LilyPichu @peterparkTV... https://t.co/QgVJVp2HaL
Valkyrae,@brookeab @amkn_styles @Natsumiii @fuslie @Sykkuno @Corpse_Husband @DisguisedToast @LilyPichu @peterparkTV... https://t.co/NXqwulNO8l
Valkyrae,@amkn_styles @Natsumiii @fuslie @Sykkuno @Corpse_Husband @DisguisedToast @LilyPichu @peterparkTV @Jack_Septic_Eye... https://t.co/D3HQq8BOGe
Valkyrae,@amkn_styles @Natsumiii @fuslie @Sykkuno @Corpse_Husband @DisguisedToast @LilyPichu @peterparkTV @Jack_Septic_Eye... https://t.co/njS8izRvB3
Valkyrae,remember when you said i could punch you in the face for one of your vlogs? when @Nadeshot
Valkyrae,@QuarterJade baby and baby &lt;3
Valkyrae,@Kkatamina dont make me punch you you're so beautiful accept it
Valkyrae,@Natsumiii YOURE THE COOLEST
Valkyrae,"DAYWALKER MUSIC VIDEO 5.1 MILLION
CUP OF COFFEE COVER 1.4 MILLION

IM JUST SO PROUD AND HAPPY TO BE PART OF IT!

ST... https://t.co/zwGmSK6ssm"
Valkyrae,@machinegunkelly 5 MILLION!!!
Valkyrae,@CORPSEDEPP @itsraechill I was soooo tired there but trying so hard LOL ty
Valkyrae,@simping4bingus @bunnelol @Corpse_Husband @Sykkuno @DisguisedToast GOOD HOW BOUT U
Valkyrae,@remigops @Corpse_Husband @Sykkuno @DisguisedToast I didn't capitalize the t in toast I had to fix it LOL
Valkyrae,"New YouTube video! 

UNO with the boys..

Ft.
Sykkuno
Disguised Toast
Corpse Husband

Enjoy! ... https://t.co/hK2dpaTKRX"
Valkyrae,@DrLupo HAPPY BIRF BEN!!!!!!
Valkyrae,@Natsumiii @itsraechill Now you must post mwhHhahahahah
Valkyrae,@xChocoBars itll be fun and entertaining !!!!!!! DO IT!
Valkyrae,"@QuarterJade @itsraechill at this point some anime, food and sleep sounds like the best vacation ever. im down"
Valkyrae,@QuarterJade @itsraechill jodi im so fking tired but im a workaholic help
Valkyrae,@Jose42630087 tomorrow 2pm pst!
Valkyrae,@yvonnie congrats!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !
Valkyrae,@emmalangevinxo Congrats emmaaaaaa 
Valkyrae,@BLURRYCORPSE I can't handle you all LOL 
Valkyrae,@yuzumelade can i make this my profile pic and put ur credit in my bio?!  : o
Valkyrae,@brodinplett happiest birthday brodin!!!!!!!!
Valkyrae,"whew.. the love &amp; support has been overwhelmingly, unbelievably surreal. i want to thank MGK for requesting me to f... https://t.co/Dy6HyAbv0r"
Valkyrae,@machinegunkelly this dude asked me to be corpse on friday. we filmed it sunday night and it was pure chaos
Valkyrae,@AmongUsGame @thisishannako YAY SO EXCITED!!
Valkyrae,"New VLOG on my YouTube channel!

Behind the Scenes of the making of the DAYWALKER! Music video!

Enjoy!!!... https://t.co/DcXtsFKyj5"
Valkyrae,"I AM CORPSE!

https://t.co/ntUI4C0inl https://t.co/r1yHSiCFGt"
Valkyrae,@Nadeshot 
Valkyrae,@00nyxrealm00 mayyyyyyyyyyyyyyyyyyyyyybbbbeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee... https://t.co/f7YO1tYQTw
Valkyrae,..will be posting new vlog tomorrow sometime after 10am pst ;)
Valkyrae,soon https://t.co/xLZHtVcZX2
Valkyrae,@Natsumiii @LilyPichu 1 million 
Valkyrae,"@itskaiito if you go to the front page of my channel and scroll to the bottom, there is a playlist called ""past liv... https://t.co/NGIkJ2OrJq"
Valkyrae,@sonii !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Valkyrae,@elledee_art wowowowow *___*
Valkyrae,@starsmitten_ my most supportive bb i dont deserve
Valkyrae,@JBPEREYRA1 @Corpse_Husband @Sykkuno @DisguisedToast @pokimanelol you are very much IMPORTANT! glad we can help you in some way &lt;3 &lt;3 &lt;3
Valkyrae,@GabeJRuiz Shhhhhh
Valkyrae,@TeanaKitten @brookeab ma bbs ;__;
Valkyrae,@AustinOnTwitter yes.
Valkyrae,@100Thieves @brookeab We love Brooke 
Valkyrae,@Kkatamina I swear Peter has corrupted you LOL
Valkyrae,@RassieArts 
Valkyrae,@CouRageJD I think you should borrow @DrLupo s it might fit better
Valkyrae,@peterparkTV shhhhh
Valkyrae,@brookeab happiest birf beautiful!!!!!!!!!!!!!! so glad we met i love you &lt;3 &lt;3 &lt;3 &lt;3
Valkyrae,"@KarlJacobs_ it helps keep my finger on incase it falls off, highly recommend!"
Valkyrae,@scarra y u leak scawwa
Valkyrae,@Jack_Septic_Eye except i keep stabbing myself and can hardly type on my keybord elp
Valkyrae,@sonii why your puppy doin the same teaser pic I did today
Valkyrae,@DisguisedToast definitely have it ready for this one
Valkyrae,@imane Yayyayayayayayayayatattatatayatatatatatattataatatatattaattta!!!!!!!!!))!!!
Valkyrae,@Natsumiii Let's get it to number 1 
Valkyrae,@DrLupo BEN
Valkyrae,@sonii PICS!!!!!
Valkyrae,@teeeno10 @Natsumiii @LilyPichu What is happening 
Valkyrae,@zoracabello What pic 
Valkyrae,@FlxrasHalo @LilyPichu @Natsumiii !!!!!! :0
Valkyrae,@ryquio @_AngelsHA_ @Natsumiii @LilyPichu Beautiful
Valkyrae,soon https://t.co/Dx5M0S20Uo
Valkyrae,@BaboAbe ty blood god
Valkyrae,@alexmartinezart @Natsumiii @LilyPichu ;_______________________;
Valkyrae,@RonnieVickers its dmca free thanks to lily!!!
Valkyrae,@Nyaaaaowi @LilyPichu @Natsumiii ahhh!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
Valkyrae,it's honestly really weird.. throughout my life i was told i can't sing so i believed it then many many many years... https://t.co/rQ0d58OvYe
Valkyrae,someeedayyyyy it'll be the last dayyyy :') &lt;3
Valkyrae,@Natsumiii @LilyPichu time to start planning the next one :')
Valkyrae,"RT @Natsumiii: It's finally out!! https://t.co/aPXgLwYEM6 our cute little cover @LilyPichu @Valkyrae  #CupOfCoffee

Valkyrae x Natsumii..."
Valkyrae,@FRUIITLINS @LilyPichu @Natsumiii SO CUTE!!!!!!!!!!! ;___________;
Valkyrae,@h7une i cant believe you got wendy to leak a few more seconds LOL
Valkyrae,@Natsumiii yayy!!!!!! im hyped!
Valkyrae,"The Premiere for our song is live!
Drops today at 2pm PST!

Valkyrae x Natsumiii x Lilypichu
- Last Cup of Coffee ... https://t.co/AJqE8yM1Ii"
Valkyrae,@AriaSaki LOL ;_____;
Valkyrae,@CRPSEWRLD whatever i can do to make the world more comfy&lt;3
Valkyrae,@starsmitten_ @XSEEDGames CUTEEEEE!!!!!!
Valkyrae,@Jack_Septic_Eye i can already hear his answer to this LOL
Valkyrae,@TeanaKitten congrats tina!!!
Valkyrae,@RAEDEVORA definitely not live! only posted as a youtube video when it's complete !
Valkyrae,"finally starting my series Q&amp;RAE
(speed interviewing my friends, animated!)

my first guest for Episode 1 will be S... https://t.co/gJKJy5tnQ9"
Valkyrae,@LilyPichu yes
Valkyrae,@jodisrae its super cute and im excited to do more :)
Valkyrae,"i think our song drops tomorrow :)

lily extended it by 30 seconds so its a min long now! 
cant wait for you all to hear it!! :D"
Valkyrae,"New YouTube Video! 

The Final Episode of my Little Nightmares 2 Playthrough!

My reaction to the biggest plot twi... https://t.co/75CixGGN5x"
Valkyrae,@cinnamontoastk @MaryMakingIt Congrats to you and wifey ken!
Valkyrae,psssttttt u r a q t :3
Valkyrae,@KatieQuadfeed I didn't do that but that's so cute that somebody did 
Valkyrae,@Asmongold @CouRageJD @100Thieves @Nadeshot @brookeab @Froste @REALMizkif @RichWCampbell @EsfandTV @nmplol... https://t.co/6nOMHWNuQy
Valkyrae,can you also please play so i can watch hehe @pokimanelol
Valkyrae,"can you please play little nightmares 2 and have an ""oh jesus"" counter @Sykkuno"
Valkyrae,@pissbabyoncrack @jamescharles ;___________; &lt;3
Valkyrae,@Sykkuno DONT DO ANYTHING COOL WITHOUT ME 
Valkyrae,@KarlJacobs_ I WILL THANKS KARL!!!!
Valkyrae,@pokimanelol How can I ever be down when I have women like this in my life 
Valkyrae,"I'm sick!
Unfortunately need to cancel the RP GTAV stream today..

My roomies have been sick with a common cold &amp; I... https://t.co/1IzJYNmto1"
Valkyrae,@LilyPichu You really have improved so much
Valkyrae,@KarlJacobs_ @CouRageJD karl??!
Valkyrae,@Corpse_Husband  want to know   tell you a seretttttt wll you keep tttttt
Valkyrae,@Trainwreckstv thanks for having me tyler! im down to do it again :D
Valkyrae,@raempostor @itsraechill i didnt realize i had tagging off this whole time :(
Valkyrae,live podcasts make me nervous but i enjoyed it! ty for tuning in if you did :')
Valkyrae,@100Thieves @AustinOnTwitter YAYYYYYYYYYY WELCOME AUSTIN!!!!!!!!!!!!
Valkyrae,@starsmitten_ @LaskiCS @seangares @Shiphtur @iiTzTimmy @sonii proud &lt;3
Valkyrae,@100Thieves @AustinOnTwitter RISE RAETWT RISE COURAGETWT
Valkyrae,@gxddessdevine I need time but I'm doing it :)
Valkyrae,@Kkatamina https://t.co/c2QfBua7qV
Valkyrae,@Corpse_Husband @LilyPichu @Natsumiii oh jesus
Valkyrae,we're just doing a cover of @LilyPichu 's song Cup of Coffee which is literally only 30 seconds long and it took my... https://t.co/NifKkeckqB
Valkyrae,@remigops i love :__;
Valkyrae,mika plushie?
Valkyrae,@fuslie i didnt think my first single would pop off like this
Valkyrae,@pokimanelol im just down the hall 
Valkyrae,@pokimanelol And she thrivingggggggg
Valkyrae,@LittleNights I love you
Valkyrae,@imashortcakee Literally just did because of your comment! Thank you!
Valkyrae,The audacity of my editor adding a beat to my panic https://t.co/cEg9BjDuqy
Valkyrae,@Corpse_Husband @machinegunkelly Finally!!!!! It's so good 
Valkyrae,@brookeab ITS NOT SCARY ITS JUST AESTHETICALLY SPOOKY!!!!!!
Valkyrae,"New YouTube Video!!!

This is part 1 out of 2 of my full playthrough of Little Nightmares 2! 

It's a 1 hour and 3... https://t.co/p7ajQY4MDh"
Valkyrae,@LilyPichu @UsTheDuo !!!!!!! &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;4!
Valkyrae,@UsTheDuo I PICK @LilyPichu 's song dreamy night from her comfy beats YouTube channel!!!!
Valkyrae,@timthetatman Ashes of Creation is our only hope
Valkyrae,"Happy International Women's Day

Women are incredibly beautiful &amp; empathetic &amp; kind &amp; talented &amp; inspiring &amp; smar... https://t.co/3zx6zbHJD6"
Valkyrae,@sonii LMFAOOOOOOOOOOOOOOOO I HAD TO STARE SO LONG TO FOIGURE OUT IF THIS WAS SCTUALLY A CALF PIC ALJAHAHAHAHAHHAHAHAHAHAH
Valkyrae,"No. I meant what I said about that.

Of course nobody wants to wear a mask but if you're not wearing one in public... https://t.co/SIF8Mb94af"
Valkyrae,@h7une Just @ me next time
Valkyrae,@Trainwreckstv see ya then !!!!!! :D
Valkyrae,"RT @Trainwreckstv: say nothing, just like &amp; rt https://t.co/DEjWrhso80"
Valkyrae,@papercrumbs_alt @valkyraetv @itsraechill !!!!!!!!!!!!!!!!!!! :o
Valkyrae,@valkyraetv i do be :3
Valkyrae,@fusraetwt LOOL &lt;3 &lt;3
Valkyrae,@fusraetwt i see u k next goal lets goooo
Valkyrae,"@KageTracer I believe you will find what makes you happy. it takes time, effort and experimenting but im sure there... https://t.co/XrIGdwij8B"
Valkyrae,@raeblep pretty much LMAO
Valkyrae,"U WILL GET SHIT ON FOR DOING ANYTHING IN LIFE

(WE ALL DO)

SO DO WHAT MAKES U HAPPY

AS LONG AS UR NOT HURTING ANY... https://t.co/qjOTxXa5yh"
Valkyrae,mwhahahah :)
Valkyrae,@Natsumiii I'm recording Tuesday after the shoot  hehehe
Valkyrae,@Colouriel so cute!!! ;__;
Valkyrae,"@_ALO_420 @xx_honeyb yeah i realized i should have said i dont care of the opinion of boys, not men"
Valkyrae,@xx_honeyb i ranted a little too hard so i think LOL 
Valkyrae,@subo84 He told me 10:30 pm CT. So I converted the time
Valkyrae,@Meeploo2 I ran out of character spaces LOL
Valkyrae,"Sun 7th-Sat 13th (PST)

Su: Valo Syk lob 5pm

M: Valo RyanH lob 11am / Uno Brooke lob 6pm

Tu: 100T Shoot / YT vid... https://t.co/jlur3fSuih"
Valkyrae,@pokimanelol @TheRealRyanHiga @Natsumiii @BaboAbe This a whole squad
Valkyrae,@RAE0L0GY @quarterrae Look at this  @starsmitten_
Valkyrae,@LudwigAhgren Am very bad at geo but sign me up for scribblio which I'm also bad at but not nearly as bad but bad but I'm down
Valkyrae,@gxddessdevine In a suit? 
Valkyrae,@Natsumiii @TheRealRyanHiga WHEN *points thumbs togetehr*
Valkyrae,@CATGIRLSHIT I may just do it for you all 
Valkyrae,raetwt is hot
Valkyrae,@banshee007_ WHAT IS THIS BABUSHKA DAY :0
Valkyrae,What's going on this weeks schedule? 
Valkyrae,@markiplier Oh my gosh
Valkyrae,@ACsamsaidwhaaat @Sykkuno LMFAO
Valkyrae,@RaeStan2 Yes I'm working on this weeks schedule :D
Valkyrae,"New YouTube Video! 

When there is
1 Jester
1 Impostor
1 Crewmate
left in the final round.. who wins?

ft.
Ash
Ray... https://t.co/ZaqChXomTp"
Valkyrae,@100T_Esports @Hiko Happy birthday!!!!!!
Valkyrae,@peterparkTV hoowa!
Valkyrae,@Natsumiii You are the most cute!!!!!
Valkyrae,@AriaSaki How are you REAL 
Valkyrae,miss you!!!
Valkyrae,@minjimouse_art My new profile pic ty
Valkyrae,"RT @minjimouse_art: Congrats on reaching 2M here @Valkyrae !! 
Can't wait to see you reach all of your goals soon 

#ValkyraeFanart h..."
Valkyrae,@100Thieves Wooo thanks team :D
Valkyrae,@povfineIine i read that as provolone
Valkyrae,@jlaaffxmen ;____; thanks for sticking around for so long!
Valkyrae,@FilipinaGamer noooo LOL
Valkyrae,@Paolakati thats a lot of beans!
Valkyrae,@brookeab ty brooke!! :D
Valkyrae,@KarlJacobs_ aren't you flying a plane or something get off twitter
Valkyrae,@BREATHlNN Twitter ya!
Valkyrae,2M on my favorite app! :'D
