username,text,cleaned_text
pokimanelol,"RT @imane: sykkuno wearing my merch while meeting corpse and getting his merch... 

", sykkuno wearing my merch while meeting corpse and getting his merch
pokimanelol,@LudwigAhgren well deserved ,well deserved
pokimanelol,@Sydeon u look beeeeeautiful ,u look beeeeeautiful
pokimanelol,@lianatodayoh @scarra @LilyPichu @michaelreeves YES OUI WOULDDDD,yes oui wouldddd
pokimanelol,@Leilax_art ,
pokimanelol,"@diceyzx was fun asf, zoomer boomer &amp; auntie will reunite next costream :')",was fun asf zoomer boomer &amp auntie will reunite next costream 
pokimanelol,@92KKUNO @Sykkuno new corner pic,new corner pic
pokimanelol,@starsmitten_ GAWD DAMNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,gawd damnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
pokimanelol,@FionnOnFire @Twitch @Jadeisabosstv @xQc this is so so so cute ,this is so so so cute
pokimanelol,@DrLupo happs ,happs
pokimanelol,@Sykkuno I HOPE U LIKE URS WHEN U GET IT ,i hope u like urs when u get it
pokimanelol,@CrypticNoHoes tank u : ),tank u  
pokimanelol,@h7une THANKS HAIRY PARK ,thanks hairy park
pokimanelol,@xChocoBars GET PREGNANTEEEE!!!,get pregnanteeee
pokimanelol," wanna play? 

""let's play"" mini collection out now  https://t.co/zAvMKLFTzz https://t.co/MFKrYGyWJq",wanna play lets play mini collection out now
pokimanelol,@moxie2D these are amazing :'),these are amazing 
pokimanelol,@ddofinternet the attention to detail is *chef's kiss*,the attention to detail is *chefs kiss*
pokimanelol,@brodinplett HAPPY BIRTHDAY BRODIN!! ,happy birthday brodin
pokimanelol,@AmongUsGame @thisishannako ,
pokimanelol,@mxmtoon @LifeIsStrange MAIA THIS IS SO FUCKING COOOOOOOOOOOOOOL CONGRATS!!! &lt;333,maia this is so fucking cooooooooooooool congrats &lt333
pokimanelol,@REALMizkif T_T why do u even show ur face on stream when u can just show this,t_t why do u even show ur face on stream when u can just show this
pokimanelol,@bitchingkelly ok i love it,ok i love it
pokimanelol,@newinshayneity SO FKN GOOOOOD https://t.co/6f1zqem1yY,so fkn goooood
pokimanelol,@theBladeParade absolutely!! ^_^,absolutely ^_^
pokimanelol,@PokiBruh my cat is fatter than that,my cat is fatter than that
pokimanelol,@L0V3G0RE oh my GOD... especially the 4th one.. wow ,oh my god especially the th one wow
pokimanelol,"@JhbTeam instead of me stepping on them, they r stepping on me :) nice",instead of me stepping on them they r stepping on me nice
pokimanelol,i'm down bad for some good fan art,im down bad for some good fan art
pokimanelol,@Corpse_Husband my friends are so coooooool ,my friends are so coooooool
pokimanelol,@flexinja @Sydeon @Tiffae @TrulyTenzin haters say it's photoshopped,haters say its photoshopped
pokimanelol,@TeanaKitten =T,=t
pokimanelol,@Sydeon i will PROTECC U NEXT TIME WITH MY WHOLE LIFE,i will protecc u next time with my whole life
pokimanelol,@JBPEREYRA1 @Corpse_Husband @Valkyrae @Sykkuno @DisguisedToast ,
pokimanelol,@dignitas @starsmitten_ @HyperX SO FREAKIN CUUUUUUUTE,so freakin cuuuuuuute
pokimanelol,@DojaCat yes PLEASE ,yes please
pokimanelol,@brookeab happy birf ,happy birf
pokimanelol,@Natsumiii @LilyPichu @Valkyrae the music the art and u guys - absolute CUTIES,the music the art and u guys   absolute cuties
pokimanelol,@neekolul ,
pokimanelol,"@REALMizkif thanks, runner up best friend ",thanks runner up best friend
pokimanelol,@DisguisedToast ya i won't sus u til top 4 i promise ,ya i wont sus u til top i promise
pokimanelol,looking to follow some new people  tag ur fav accounts!,looking to follow some new people tag ur fav accounts
pokimanelol,@starsmitten_ right image is just.. so celine.. ,right image is just so celine
pokimanelol,@Valkyrae YES SOON^TM,yes soon^tm
pokimanelol,@PlayVALORANT please run an art contest where the winner gets an in-game banner ,please run an art contest where the winner gets an in game banner
pokimanelol,"@CptPuffy h-hey, nice twitter bio.. wanna play games sometime? ",h hey nice twitter bio wanna play games sometime
pokimanelol,@depressedop honestly i probs would've unbanned if that was the reasoning lmao,honestly i probs wouldve unbanned if that was the reasoning lmao
pokimanelol,"@KarlJacobs_ i just make this face and point, if they don't get it by then, they will never get it ",i just make this face and point if they dont get it by then they will never get it
pokimanelol,my unban requests be like.. https://t.co/UUSz4GUVk1,my unban requests be like
pokimanelol,"@Valkyrae feel better  if u need soup or snackies or a blanket or tender love and care, hmu i gotchu ",feel better if u need soup or snackies or a blanket or tender love and care hmu i gotchu
pokimanelol,@qtcinderella  don't do me like this QT!!,dont do me like this qt
pokimanelol,@CouRageJD hand or foot? find out tn on train's podcast,hand or foot find out tn on trains podcast
pokimanelol,"@Corpse_Husband LET'S GOOOOOOO  you've been working on this for so long, congrats on the release! ^_^",lets gooooooo youve been working on this for so long congrats on the release ^_^
pokimanelol,"@PokiBruh ok lemme explain, spoons are cool and all and you get more food, however - forks FEEL elegant. i feel lik... https://t.co/m3LobS37Km",ok lemme explain spoons are cool and all and you get more food however   forks feel elegant i feel lik
pokimanelol,@JackManifoldTV @CptPuffy i'll dm u my address,ill dm u my address
pokimanelol,RT @CptPuffy: I WON I WON! I HAVE A NEW BESTFRIEND AND HER NAME IS POKIMANE! , i won i won i have a new bestfriend and her name is pokimane
pokimanelol,@JhbTeam thanks i was stressed,thanks i was stressed
pokimanelol,@CptPuffy https://t.co/sU0ISKvNnV,
pokimanelol,@cheeryio @seradotwav wowie ,wowie
pokimanelol,@iGumdrop donger,donger
pokimanelol,@Krinios honestly sometimes,honestly sometimes
pokimanelol,@REALMizkif yo check DMs,yo check dms
pokimanelol,@JackManifoldTV @REALMizkif LMAAAOOO,lmaaaooo
pokimanelol,"@Krinios not rlly, sup?",not rlly sup
pokimanelol,@ConnorEatsPants true,true
pokimanelol,maybe shlatt's cat can be my new bffl,maybe shlatts cat can be my new bffl
pokimanelol,@Tonioverthetop m-my mfkn heart....  ,m my mfkn heart
pokimanelol,"RT @Tonioverthetop: How are you doing, summer child  @pokimanelol https://t.co/3bhthFhYKX", how are you doing summer child
pokimanelol,@AustinOnTwitter @100Thieves CONGRATS AUSTIN ,congrats austin
pokimanelol,@VUKEMI ily,ily
pokimanelol,@CptPuffy see u there ,see u there
pokimanelol,@Natsumiii @BaboAbe fuckin cuuuuties ,fuckin cuuuuties
pokimanelol,@Lotusdraws_png @DKkuno @Sykkuno @Corpse_Husband @LilyPichu so v cute  i esp like the eye patch + mask on corpse!,so v cute i esp like the eye patch + mask on corpse
pokimanelol,"@starsmitten_ @LaskiCS @seangares @Shiphtur @iiTzTimmy @sonii so proud of you guys, you did amazing against really good opponents ",so proud of you guys you did amazing against really good opponents
pokimanelol,we all down bad huh https://t.co/r26rwaVUDV,we all down bad huh
pokimanelol,@iiTzTimmy go timmy!!! ,go timmy
pokimanelol,@honkkarl congrats mister honk honk,congrats mister honk honk
pokimanelol,@LuluLuvely i'm actually so down,im actually so down
pokimanelol,@LilyPichu can't wait to listen to it alone,cant wait to listen to it alone
pokimanelol,@fuslie I'M HERE TO SAY YES,im here to say yes
pokimanelol,@larrayxo SHOULDDDDDDDDD!,shoulddddddddd
pokimanelol,@leena_xu a n y t i m e ,a n y t i m e
pokimanelol,@tommyinnit @Ranboosaysstuff @TubboLive everyone doing okay here?,everyone doing okay here
pokimanelol,@Natsumiii something we have in common ,something we have in common
pokimanelol,@plushyslol u busy this weekend?,u busy this weekend
pokimanelol,@QuarterJade on my way ma'am https://t.co/ZJ6uHsYqr9,on my way maam
pokimanelol,@peterparkTV i fucking love my friends lmao,i fucking love my friends lmao
pokimanelol,@zayt felicitations,felicitations
pokimanelol,@Valkyrae wanna... like hang out or something idk ,wanna like hang out or something idk
pokimanelol,@KarlJacobs_ appreciate YOU ,appreciate you
pokimanelol,not looking  just tired of seeing the same question/assumption over n over lol,not looking just tired of seeing the same question assumption over n over lol
pokimanelol,@QuarterJade  3  cmere gurl,cmere gurl
pokimanelol,@KristoferYee omg this is not a sad tweet dw abt me hahaha ,omg this is not a sad tweet dw abt me hahaha
pokimanelol,single btw,single btw
pokimanelol,@Wafflebreadx @Natsumiii @LilyPichu @yvonnie @fuslie @xChocoBars @TeanaKitten @QuarterJade @Sydeon @iGumdrop i LOOOVE this so much ,i looove this so much
pokimanelol,@GrimoireYT @AustinOnTwitter god i am so excited for this show,god i am so excited for this show
pokimanelol,@yvonnie gonna kiss u right on ur cute face,gonna kiss u right on ur cute face
pokimanelol,@OfflineTV @LilyPichu @yvonnie WAHMEN ,wahmen
pokimanelol,"lahv my girls every day, but happy #IWD2021 to some of the best around &lt;3
@xChocoBars @starsmitten_ @Valkyrae... https://t.co/JsWrlzFjQH",lahv my girls every day but happy to some of the best around &lt3 
pokimanelol,"@TheVTran love this :D shared some love to these great organizations. if anyone else donates, pls show me and i'll try to match a few!",love this shared some love to these great organizations if anyone else donates pls show me and ill try to match a few
pokimanelol,@heraabee @Valkyrae @starsmitten_ @xChocoBars @LilyPichu @itsraechill ,
pokimanelol,@JhbTeam yes ,yes
pokimanelol,@TheRealRyanHiga @Valkyrae @Natsumiii @BaboAbe YUH,yuh
pokimanelol,https://t.co/qxthQYfr8n,
pokimanelol,@LIRIK !!!!!!!!,
pokimanelol,"@Hiko happs, hiko! ",happs hiko
pokimanelol,@KarlJacobs_ @Corpse_Husband in this photo: supportive ass friend,in this photo supportive ass friend
pokimanelol,@malenatudi i'd appreciate u malena...,id appreciate u malena
pokimanelol,@ConnorEatsPants thank u connor eats pantaloons,thank u connor eats pantaloons
pokimanelol,@RiotAzael find u a duo that will!!,find u a duo that will
pokimanelol,@itshafu tell 'em hafu ,tell em hafu
pokimanelol,@RiotAzael hahahahah,hahahahah
pokimanelol,"@KarlJacobs_ yknow what karl, i appreciate all ur replies to my tweets, therefore i'll trade u next time ",yknow what karl i appreciate all ur replies to my tweets therefore ill trade u next time
pokimanelol,done wasting my time on people who don't appreciate my efforts,done wasting my time on people who dont appreciate my efforts
pokimanelol,"RT @AustinOnTwitter: LOVE OR HOST (PLATONIC) FT @pokimanelol 

If you're looking for a relationship then don't apply here. If you're lookin...", love or host platonic ft if youre looking for a relationship then dont apply here if youre lookin
pokimanelol,@emmalangevinxo i'll come fuck u up with some tender love &amp; care ma'am ,ill come fuck u up with some tender love &amp care maam
pokimanelol,@AriaSaki LMAAAOO THANKS BEBIIIIII &lt;3!!,lmaaaoo thanks bebiiiiii &lt3
pokimanelol,@peterparkTV @PlayVALORANT VOUCH!!,vouch
pokimanelol,@WhiteKnightSam i regret unban forms so much...,i regret unban forms so much
pokimanelol,@39daph take care madame daph,take care madame daph
pokimanelol,"@xChocoBars everyone look away, she's mine ",everyone look away shes mine
pokimanelol,@starsmitten_ s a m e,s a m e
pokimanelol,@brandotango hello,hello
pokimanelol,@nmplol @mayahiga6 bro malena is so hot..,bro malena is so hot
pokimanelol,@Anna_Chess congrats anna  well deserved!!,congrats anna well deserved
pokimanelol,@brookeab somuhfuckincutejustwannakissuontheforehead ,somuhfuckincutejustwannakissuontheforehead
pokimanelol,@LudwigAhgren ENJOY YOSELF!!,enjoy yoself
pokimanelol,@bretmanrock relatable,relatable
pokimanelol,RT @PokiBruh: Poki the tennis ball  https://t.co/H3Y3IEdO6j, poki the tennis ball
pokimanelol,"testing the new valo agent - astra!  

live now  https://t.co/wlT08j266A",testing the new valo agent   astra live now
pokimanelol,@thecodemiko happy birthday &lt;3!!,happy birthday &lt3
pokimanelol,@REALMizkif dad? is that you?,dad is that you
pokimanelol,@X_Roguesurvivor we love otv ,we love otv
pokimanelol,@starsmitten_ i love youuuuuuuu queeeeen &lt;3,i love youuuuuuuu queeeeen &lt3
pokimanelol,@Smix love u moar,love u moar
pokimanelol,@GMHikaru ya :D i saw yours as well!,ya i saw yours as well
pokimanelol,@Valkyrae !!,
pokimanelol,@FUJIBEEShop plz gib,plz gib
pokimanelol,streamer btw  https://t.co/XcscI13LyK,streamer btw
pokimanelol,@tsukislice  much love madam ,much love madam
pokimanelol,@jamescharles @Dream @GeorgeNotFound @Corpse_Husband @Valkyrae @DisguisedToast @Sykkuno @tommyinnit @Quackity @KarlJacobs_ yuh ,yuh
pokimanelol,"among us with hafu lobby :D maybe some valo after, then corpse lobby at 3PM PST! 

LIVE LIVE  https://t.co/wlT08j266A",among us with hafu lobby maybe some valo after then corpse lobby at pm pst live live
pokimanelol,@ibrahimelj @imane @Yassuo yuh,yuh
pokimanelol,@JhbTeam @imane @Yassuo actually a good idea,actually a good idea
pokimanelol,"among us but i'm literally trying to get voted off :|

new vid is LIVE  https://t.co/WMrPjvVw2G https://t.co/XaMUrilos1",among us but im literally trying to get voted off new vid is live
pokimanelol,@ItzMasayoshi @PlayVALORANT p r e a c h,p r e a c h
pokimanelol,@Jack_Septic_Eye wb :D,wb
pokimanelol,@Poem4your_sprog YEP,yep
pokimanelol,@TSM_Myth smol brain lames,smol brain lames
pokimanelol,@Yassuo hahahahah,hahahahah
pokimanelol,@Rime101 this is what a homie looks like,this is what a homie looks like
pokimanelol,@Yassuo can one of the ladies please take one for the team and date this man already,can one of the ladies please take one for the team and date this man already
pokimanelol,"let people wear what they want! 
date who they want! 
do what they want!

as long as it doesn't hurt anyone else, mind ya damn business ",let people wear what they want date who they want do what they wantas long as it doesnt hurt anyone else mind ya damn business
pokimanelol,@scarra @starsmitten_ @h7une @Natsumiii @BaboAbe @Sugoi_Ash yes,yes
pokimanelol,"@bretmanrock ur the fkn best, it's hard not to be supportive ",ur the fkn best its hard not to be supportive
pokimanelol,@peenerpark BIG VOUCH,big vouch
pokimanelol,@syanne77 ya look beautiful mlady,ya look beautiful mlady
pokimanelol,@itshafu EHEHE THANKS HAFUUUU,ehehe thanks hafuuuu
pokimanelol,@midilune_ ur so cute ,ur so cute
pokimanelol,@implushys the 2nd pic is PHEWWW ,the nd pic is phewww
pokimanelol,@le_y4h @LilyPichu the lil text between me and mimi  thank you for making this!,the lil text between me and mimi thank you for making this
pokimanelol,"RT @le_y4h: I drew @LilyPichu s RPG Design of @pokimanelol  

i wish i had a legendary Mimi #LilyPichufanart https://t.co/TmiNZzbAUI", i drew s rpg design of i wish i had a legendary mimi
pokimanelol,@discord finally a group of friends can sing happy birthday on discord,finally a group of friends can sing happy birthday on discord
pokimanelol,@wtfSugoi the hoodie  the baby  ily both so much ,the hoodie the baby ily both so much
pokimanelol,@RiftAwaken @scarra actually such a cute fan cam,actually such a cute fan cam
pokimanelol,@scarra my king  https://t.co/VFlgO4Tmy4,my king
pokimanelol,@scarra aces on non-duelist champs ,aces on non duelist champs
pokimanelol,@scarra i'm sorry but scarratwt &gt; pokitwt ,im sorry but scarratwt &gt pokitwt
pokimanelol,@iiTzTimmy ur nutty,ur nutty
pokimanelol,@TaliaMar  ur so sweet!! DM me your add &amp; we can play together sometime :'),ur so sweet dm me your add &amp we can play together sometime 
pokimanelol,@GabSmolders ,
pokimanelol,@larrayxo u tell me,u tell me
pokimanelol,@PlayVALORANT i think i love u,i think i love u
pokimanelol,just me sittin https://t.co/NEPzAhb2IJ,just me sittin
pokimanelol,@HayliNic this is sooooo cute !!,this is sooooo cute 
pokimanelol,@TheRealRyanHiga @itshafu LMAO,lmao
pokimanelol,@RealKidPoker GGs :D,ggs
pokimanelol,@TeanaKitten and kiss your homies goodnight ,and kiss your homies goodnight
pokimanelol,@iGumdrop she's so cute i can't lol ,shes so cute i cant lol
pokimanelol,"@peterparkTV i bought 20
((for me and all my girlfriends))",i bought for me and all my girlfriends
pokimanelol,"teaching twitch chat how to get a gf
((because i have many))

live NOW  https://t.co/wlT08j266A",teaching twitch chat how to get a gfbecause i have manylive now
pokimanelol,@Sydeon @iGumdrop the CUTEST &lt;3!,the cutest &lt3
pokimanelol,happy simp day ,happy simp day
pokimanelol,@ItzMasayoshi ur fuckin NUTTY,ur fuckin nutty
pokimanelol,@timthetatman LET'S GOOOO TIM!!,lets goooo tim
pokimanelol,@jamescharles why is james charles bald,why is james charles bald
pokimanelol,@KittyPlays @cloakbrand i like u a lot,i like u a lot
pokimanelol,@LittleAlii_ @cloakbrand imagine being mad at someone for not overspending on something they're going to use once,imagine being mad at someone for not overspending on something theyre going to use once
pokimanelol,@KaleiRenay this is so cute,this is so cute
pokimanelol,@_Visored_2 @xSojin @cloakbrand youre super uber duper cringe my guy,youre super uber duper cringe my guy
pokimanelol,"@GibiOfficial @YouTubeCreators gibi: talks about a hat
random human at youtube studios: I'M TURNED ONNNNNNNN!!!!",gibi talks about a hatrandom human at youtube studios im turned onnnnnnnn
pokimanelol,"@AliciaMarieBODY @boogien8 @cloakbrand u ROCKKKK, thank you for doing the shoots, you always look amazing &amp; your ph... https://t.co/8iC8RDdnaP",u rockkkk thank you for doing the shoots you always look amazing &amp your ph
pokimanelol,@AmongUsGame no YOU &lt;3,no you &lt3
pokimanelol,@Gunless @cloakbrand :') thank you!, thank you
pokimanelol,@timthetatman @cloakbrand thanks duuuude ,thanks duuuude
pokimanelol,"my @cloakbrand collection, self love story, is out now! 

shop @ https://t.co/pBr5C9rbBv  https://t.co/SajUd8VMNV",my collection self love story is out now shop
pokimanelol,@kitsuneSpl @fuslie @Corpse_Husband thank u so much ,thank u so much
pokimanelol,@LudwigAhgren please add me instead,please add me instead
pokimanelol,@39daph LET'S GOOOOO!!!,lets gooooo
pokimanelol,@emmalangevinxo yes plz ;;,yes plz 
pokimanelol,@Krinios https://t.co/LmQ6BCAirt,
pokimanelol,"people are gonna shit on me no matter what i do, might as well do whatever the fuck i want.",people are gonna shit on me no matter what i do might as well do whatever the fuck i want
pokimanelol,@givememyuwus @Valkyrae pls dont be mad ily,pls dont be mad ily
pokimanelol,"my twitch unban requests do be wild tho.. 

watch here : https://t.co/K1rva01Lw6 https://t.co/2nJPBIfcNo",my twitch unban requests do be wild tho watch here 
pokimanelol,@starsmitten_ i think i want to marry...,i think i want to marry
pokimanelol,@YouTubeGaming boutta report this tweet for harassment,boutta report this tweet for harassment
pokimanelol,RT @WhatThaPh0: it's over for y'all. im duel wielding @pokimanelol mouse pads. see y'all in radiant  https://t.co/NaXn7PWjws, its over for yall im duel wielding mouse pads see yall in radiant
pokimanelol,@pianininiii a d o r a b l e,a d o r a b l e
pokimanelol,@DoubleSunday0 https://t.co/UhygTjq9aQ,
pokimanelol,@39daph bad bitch okrrrr,bad bitch okrrrr
pokimanelol,@QuarterJade &lt;333333!!!!,&lt333333
pokimanelol,@TeanaKitten THANKS TINABINA ,thanks tinabina
pokimanelol,"meet imane~ ^_^ 
my personal channel and passion project &lt;3 

watch &amp; subscribe! https://t.co/kKTkpxSlKW https://t.co/nJZgRD5nVG",meet imane~ ^_^ my personal channel and passion project &lt3 watch &amp subscribe
pokimanelol,"@MIRAJADED @OfflineTV yes let me name everyone: 
cute cute cute cute cute cute cute cute cute cute cute cute cute cute

did i get it right",yes let me name everyone cute cute cute cute cute cute cute cute cute cute cute cute cute cutedid i get it right
pokimanelol,@theestallion the last one tho ,the last one tho
pokimanelol,@QuarterJade @TeanaKitten jodi tweeted this on the toilet hehe,jodi tweeted this on the toilet hehe
pokimanelol,@Jack_Septic_Eye happy birthday!!  https://t.co/7cPy5NLM2l,happy birthday
pokimanelol,@xdstormterror you're here dumbass,youre here dumbass
pokimanelol,@ItsArcticM @SummonersCon hahahah who sent you guys here,hahahah who sent you guys here
pokimanelol,@D3vNinja @misspronoun @itsJoshualive @ValorantUpdates welp my aim's good enough to be diamond so  and if ur g... https://t.co/8HC6U5kUMF,welp my aims good enough to be diamond so and if ur g
pokimanelol,"@D3vNinja @misspronoun @itsJoshualive @ValorantUpdates i've been playing valo since beta, hit diamond numerous time... https://t.co/RZDTJZelmG",ive been playing valo since beta hit diamond numerous time
pokimanelol,@Yassuo pop off king ,pop off king
pokimanelol,@100Thieves LMAO this is so well done &amp; spot on ,lmao this is so well done &amp spot on
pokimanelol,"early stream  
valo in 2 hours ft @Valkyrae @starsmitten_ @xChocoBars @TheRealRyanHiga 

live now! ... https://t.co/JLebk7klfl",early stream valo in hours ft live now 
pokimanelol,@TubboLive gratz tubbo :D,gratz tubbo
pokimanelol,@michaelreeves country girls make do LMAOOO,country girls make do lmaooo
pokimanelol,@fuslie ,
pokimanelol,@AustinOnTwitter can u put me on love or host but it's to find a BFFL not a BF,can u put me on love or host but its to find a bffl not a bf
pokimanelol,@yvonnie @energywen @DisguisedToast tell me i shouldn't put this up for auction.. a masterpiece..,tell me i shouldnt put this up for auction a masterpiece
pokimanelol,@RealBabySquid @LilyPichu how CUUUTE!! &lt;3,how cuuute &lt3
pokimanelol,@KarlJacobs_ we love to see it ,we love to see it
pokimanelol,"@TSM_Myth you WILL, PERIODT.",you will periodt
pokimanelol,have a good day :),have a good day
pokimanelol,@TikoFn ye over 7 yrs.. long time..,ye over yrs long time
pokimanelol,"tryna pull 5 star xiao on #genshinimpact today! 

use ""GSIMPTq125"" (lol) for 60 primogems &amp; 10,000 moras at level... https://t.co/Qt1jfQxGPz",tryna pull star xiao on today use gsimptq125 lol for primogems &amp moras at level
pokimanelol,@RoyalSh4dow YESSS ,yesss
pokimanelol,RT @starsmitten_: Things that happen to sova mains (feat. @pokimanelol ) https://t.co/MUQ86ukavC, things that happen to sova mains feat 
pokimanelol,@ExolvedBlood happy EARLY birthday :D,happy early birthday
pokimanelol,@slweeb oui oui!,oui oui
pokimanelol,"among us with french streamers! lying in french is hard 

watch here : https://t.co/CxKJxbuOEv https://t.co/z0EO73g41u",among us with french streamers lying in french is hard watch here 
pokimanelol,@scarra BIG VOUCH,big vouch
pokimanelol,@emiru so amazing and so impressive ,so amazing and so impressive
pokimanelol,@HumbleBee93 happy birthday u bad bitch,happy birthday u bad bitch
pokimanelol,@imane nice i'll see you there,nice ill see you there
pokimanelol,@brookeab congrats brooke :D,congrats brooke
pokimanelol,@softwilly i'm giving u 1 more chance and that's it,im giving u more chance and thats it
pokimanelol,"@starsmitten_ celine: *drops a 20 bomb instead of a 30 bomb*

celine: ""...i suck""",celine *drops a bomb instead of a bomb*celine i suck
pokimanelol,@DrownedNeek @HyperX @NachoCustomz @Kokoart11 BRO...,bro
pokimanelol,@IoIenamikop @HyperX @NachoCustomz @Kokoart11 wow the dedication LOL even the images are reversed,wow the dedication lol even the images are reversed
pokimanelol,@PokiBruh @HyperX @NachoCustomz @Kokoart11 D:,d
pokimanelol,"want a custom matching @hyperx mouse? :')
@nachocustomz killlledd this, look at my name in RGB!!
 
giving away the... https://t.co/hpihkW5FA4",want a custom matching mouse  killlledd this look at my name in rgb giving away the
pokimanelol,"@LilyPichu i-i didn't see this for a whole ass day wtf  thanks lilypichuchan, can't wait for the day we have our own video game hehehe",i i didnt see this for a whole ass day wtf thanks lilypichuchan cant wait for the day we have our own video game hehehe
pokimanelol,RT @LilyPichu: poki https://t.co/1R7td3NmOv, poki
pokimanelol,@voucheryy @LilyPichu @yvonnie @xChocoBars @TeanaKitten @Natsumiii @AriaSaki @starsmitten_ this is some of the most... https://t.co/Hd31Ri6TaS,this is some of the most
pokimanelol,@fuslie @bretmanrock the crocs collection in the back tho ,the crocs collection in the back tho
pokimanelol,@chaotic_dev @Ottomated_ @Sykkuno @Corpse_Husband @TeanaKitten @DisguisedToast YES WOW TY &lt;3,yes wow ty &lt3
pokimanelol,"@Nihaachu i commend you for being so open &amp; honest, it takes a lot of courage, and i'm glad you're choosing to do w... https://t.co/d3Xfmy7h5a",i commend you for being so open &amp honest it takes a lot of courage and im glad youre choosing to do w
pokimanelol,@Ottomated_ @Sykkuno @Corpse_Husband @TeanaKitten @DisguisedToast brown hair with headset please sir ^~^,brown hair with headset please sir ^~^
pokimanelol,"@MarkPygas not everyone is a gamer, but everyone IS a day trader",not everyone is a gamer but everyone is a day trader
pokimanelol,@TedNivison this is so brave of you..,this is so brave of you
pokimanelol,@starsmitten_ HEHEHE ,hehehe
pokimanelol,@ConnorEatsPants hahaha we on the same wavelength,hahaha we on the same wavelength
pokimanelol,i'm a gamer,im a gamer
pokimanelol,@GothamChess congrats! :D,congrats
pokimanelol,@chesscom @LudwigAhgren @neekolul @thecodemiko what's my bot lookin so cute for tho??,whats my bot lookin so cute for tho
pokimanelol,@yeosteefies @honkkarl LMAO UR NAMEEEQ2IOWEASDJK,lmao ur nameeeq2ioweasdjk
pokimanelol,"@mxmtoon @RAINB0WZA GLADLY, if i come out of it lookin half as cute as u then it'd be so worth :')",gladly if i come out of it lookin half as cute as u then itd be so worth 
pokimanelol,@RAINB0WZA @mxmtoon only if she teaches me how ,only if she teaches me how
pokimanelol,@mxmtoon i am liiiiiving for the white eyeliner oh my GAWD,i am liiiiiving for the white eyeliner oh my gawd
pokimanelol,@fl0rence13 asos ^~^,asos ^~^
pokimanelol,@yeosteefies yes i think i'm free on this friday the 29th which is the day i'm free that i'd like to hang out on th... https://t.co/usdBclHg4e,yes i think im free on this friday the th which is the day im free that id like to hang out on th
pokimanelol,@angelhopehobi it's from asos ,its from asos
pokimanelol,@KarlJacobs_ aight let's rock twinsies outfits to the next con ,aight lets rock twinsies outfits to the next con
pokimanelol,@peterparkTV i loooove this setup,i loooove this setup
pokimanelol,@TeanaKitten i borrowed a lil from u yknowwhatimsayin ,i borrowed a lil from u yknowwhatimsayin
pokimanelol,@Valkyrae !,
pokimanelol,@Purilly @TeanaKitten adowable ^~^,adowable ^~^
pokimanelol,@Greekgodx thanks m8y,thanks m8y
pokimanelol, https://t.co/DfF9xlM1Lx,
pokimanelol,"@Jack_Septic_Eye i'm so so sorry to hear this, sean. sending you &amp; your family my condolences. take all the time you need ",im so so sorry to hear this sean sending you &amp your family my condolences take all the time you need
pokimanelol,"@macawcaw123 learning head-level indicators/references on maps helps a lot, there's usually painting on walls / obj... https://t.co/H6hRTei8wO",learning head level indicators references on maps helps a lot theres usually painting on walls   obj
pokimanelol,@QuarterJade hewwouwu &lt;3_&lt;3,hewwouwu &lt3_&lt3
pokimanelol,@TimpersHD simply amazing,simply amazing
pokimanelol,"RT @TimpersHD: [lofi chill] A Pixel Art Stream Starting Screen for @pokimanelol 
Retweets and Likes are Highly Appreciated! 
HD Image: ht...", lofi chill a pixel art stream starting screen for retweets and likes are highly appreciated hd image ht
pokimanelol,@thecodemiko me eevee plz ,me eevee plz
pokimanelol,@polaqwym it's in the description of the mousepad also :) love them! @puppeteer7777,its in the description of the mousepad also love them
pokimanelol,"i've been LOVING the new among us mods &amp; my newest video features the jester mod 

ft lovely friends @Valkyrae... https://t.co/yKmrZ4C8sH",ive been loving the new among us mods &amp my newest video features the jester mod ft lovely friends 
pokimanelol,@CJSD13 @imane @Twitch YESSSSSSSSSSSSSS EXACTLY WHAT I WANTED :'),yessssssssssssss exactly what i wanted 
pokimanelol,"@negaoryx this clip is just.. so good, god bless your way with words :')",this clip is just so good god bless your way with words 
pokimanelol,@yvonnie @OMENbyHP ur so cuuuuuuute ;_;,ur so cuuuuuuute _
pokimanelol,@CORPSE_alt  always here for u.,always here for u
pokimanelol,@Greekgodx @ddofinternet not false ,not false
pokimanelol,@bretmanrock i'm tier 3,im tier
pokimanelol,@fuslie congrats leslie  you deserve it! maybe celebrate by taking a shower?,congrats leslie you deserve it maybe celebrate by taking a shower
pokimanelol,@NICKMERCS u can't stop the truth ,u cant stop the truth
pokimanelol,@KaleiRenay OWA OWA,owa owa
pokimanelol,@KarlJacobs_ the people deserve the truth ,the people deserve the truth
pokimanelol,anime is real,anime is real
pokimanelol,@herculysee ,
pokimanelol,@JhbTeam in february  thanks for askin jhb,in february thanks for askin jhb
pokimanelol,@ItzMasayoshi i was there and it was poggers ,i was there and it was poggers
pokimanelol,@Sydeon TRUE,true
